Id,Спальни,Ванные комнаты,Этажи,Площадь дома,Площадь земли,Площадь подвалов,Площадь домов соседей,Площадь земли соседей,Вид,Состояние,Качество,Год постройки,Год ремонта,Дата продажи,Цена продажи
13557,3,2.0,1.5,111,728,0,136,728,0.0,4.0,fair,1918.0,0,12.2014,385.0
21417,3,3.0,3.0,145,194,0,142,194,0.0,3.0,fair,2006.0,0,10.2014,741.0
17041,3,1.5,1.0,157,15042,24,179,15042,0.0,2.0,fair,1952.0,0,09.2014,458.0
16802,4,2.5,2.0,218,615,0,241,615,0.0,3.0,fair,1990.0,0,07.2014,695.0
20986,2,2.5,3.0,91,94,0,91,94,0.0,3.0,fair,2008.0,0,11.2014,414.0
1205,4,2.25,1.0,147,679,39,188,679,0.0,3.0,fair,1973.0,0,12.2014,650.0
2887,3,2.25,2.0,233,4087,0,229,4087,0.0,3.0,fair,1981.0,0,12.2014,644.0
8867,2,1.0,1.0,81,502,0,92,502,0.0,3.0,fair,1950.0,2007,06.2014,384.0
15112,3,2.5,2.0,249,544,0,249,544,0.0,3.0,fair,2001.0,0,10.2014,681.0
12376,4,2.75,1.0,251,4592,0,253,4592,0.0,4.0,fair,1988.0,0,12.2014,442.0
19598,3,1.0,2.0,102,474,0,143,474,0.0,4.0,fair,1900.0,0,02.2015,495.0
1675,4,1.5,1.0,149,863,0,143,863,0.0,4.0,fair,1959.0,0,06.2014,277.0
331,6,1.75,2.0,208,1039,0,148,1039,0.0,4.0,fair,1955.0,0,04.2015,345.0
17167,4,2.5,2.0,238,816,0,258,816,0.0,3.0,fair,,0,05.2014,795.0
20318,4,2.5,2.0,203,358,0,203,358,0.0,3.0,fair,2010.0,0,02.2015,669.0
11075,3,1.75,1.0,109,372,42,105,372,0.0,3.0,fair,1943.0,2013,10.2014,390.0
12365,4,4.0,2.0,491,1642,191,322,1642,3.0,3.0,good,,0,04.2015,1920.0
985,3,2.5,3.0,126,94,5,127,94,0.0,3.0,fair,2003.0,0,05.2014,662.0
9068,2,1.0,1.0,111,836,0,154,836,2.0,5.0,fair,1917.0,0,06.2014,315.0
17338,3,1.5,2.0,180,332,19,147,332,0.0,4.0,fair,1916.0,0,04.2015,1009.0
18411,4,2.0,2.0,150,465,0,121,465,0.0,5.0,fair,1946.0,0,10.2014,780.0
6894,3,1.0,1.0,86,563,0,152,563,0.0,4.0,fair,1973.0,0,10.2014,309.0
8675,5,2.25,1.0,217,696,109,153,696,0.0,3.0,fair,1951.0,0,10.2014,299.0
11889,2,1.0,2.0,66,109,0,127,109,0.0,4.0,fair,1943.0,0,05.2014,498.0
1440,3,2.5,1.0,334,1988,120,263,1988,3.0,3.0,fair,1950.0,2007,04.2015,1678.0
16799,4,1.0,1.5,104,660,0,127,660,0.0,3.0,fair,,0,06.2014,686.0
19879,4,4.0,2.0,411,552,94,419,552,0.0,3.0,fair,2006.0,0,02.2015,1126.0
4028,3,3.25,2.0,335,5544,109,291,5544,,,,2003.0,0,05.2014,962.0
9418,4,2.0,1.0,181,923,0,178,923,0.0,4.0,fair,1963.0,0,02.2015,700.0
18728,3,1.0,1.0,102,906,0,111,906,0.0,4.0,fair,1966.0,0,12.2014,238.0
13170,3,1.75,1.0,121,5787,0,172,5787,0.0,3.0,fair,1983.0,0,05.2014,669.0
17451,4,2.5,1.0,179,897,0,195,897,0.0,4.0,fair,,0,05.2014,576.0
15097,3,1.75,1.5,160,355,0,186,355,0.0,3.0,fair,1925.0,0,05.2015,588.0
6186,4,2.5,2.0,281,774,0,265,774,,,,1992.0,0,04.2015,916.0
19279,2,1.0,1.0,107,1195,0,109,1195,0.0,3.0,fair,1959.0,0,04.2015,346.0
848,3,1.75,1.0,150,1166,49,165,1166,0.0,3.0,fair,1977.0,0,03.2015,634.0
15537,3,1.75,1.5,147,569,0,139,569,0.0,5.0,fair,1947.0,0,08.2014,498.0
1223,3,2.5,2.0,212,689,0,220,689,0.0,3.0,fair,1998.0,0,06.2014,396.0
8720,3,2.5,2.0,265,1170,0,265,1170,0.0,3.0,fair,1997.0,0,08.2014,452.0
19608,3,2.25,1.0,166,21489,50,194,21489,0.0,3.0,fair,1980.0,0,04.2015,511.0
1040,2,1.0,1.0,149,833,20,140,833,0.0,4.0,fair,1949.0,0,03.2015,270.0
13415,4,2.0,1.0,119,702,0,116,702,0.0,5.0,fair,1959.0,0,10.2014,308.0
8526,3,1.0,1.0,89,574,0,116,574,0.0,4.0,fair,1910.0,0,03.2015,396.0
21504,2,2.75,1.0,251,796,0,249,796,0.0,3.0,fair,2007.0,0,07.2014,1003.0
7163,3,2.0,1.0,124,603,0,147,603,0.0,4.0,fair,1954.0,0,04.2015,597.0
6381,4,2.5,2.0,271,557,0,288,557,4.0,3.0,fair,2004.0,0,12.2014,836.0
15147,3,2.25,1.0,205,1003,62,207,1003,0.0,3.0,fair,,0,03.2015,644.0
16013,3,2.0,1.0,201,1467,0,210,1467,0.0,3.0,fair,1951.0,0,05.2015,1474.0
14482,2,1.0,1.0,101,557,0,182,557,0.0,3.0,fair,1922.0,0,04.2015,526.0
14783,2,2.75,2.0,133,132,40,139,132,0.0,3.0,fair,2006.0,0,06.2014,576.0
7854,4,3.25,3.0,308,798,34,173,798,,,,2008.0,0,08.2014,1239.0
19579,3,2.75,1.0,226,1381,84,207,1381,0.0,3.0,fair,1988.0,0,12.2014,613.0
7822,3,1.0,1.5,124,674,0,112,674,0.0,3.0,fair,1944.0,0,11.2014,247.0
10814,3,1.75,1.0,137,683,0,137,683,,,,1963.0,0,11.2014,535.0
10497,4,1.75,1.0,166,1103,28,174,1103,0.0,4.0,fair,1969.0,0,06.2014,507.0
19523,3,1.0,1.0,149,1167,0,149,1167,0.0,4.0,fair,1971.0,0,12.2014,297.0
6459,3,1.75,1.0,156,686,49,195,686,0.0,3.0,fair,1979.0,0,12.2014,467.0
7046,4,3.5,1.0,311,1810,83,312,1810,0.0,3.0,good,1992.0,0,03.2015,1046.0
8293,3,2.5,1.0,277,4023,98,268,4023,0.0,4.0,fair,1978.0,0,03.2015,761.0
8679,4,2.5,2.0,265,792,0,227,792,0.0,3.0,fair,1998.0,0,03.2015,1108.0
17660,3,2.75,2.5,208,334,55,159,334,0.0,3.0,fair,1901.0,0,09.2014,774.0
10469,4,2.5,1.0,302,4463,113,276,4463,2.0,3.0,fair,1985.0,0,02.2015,1300.0
18814,4,2.25,2.0,203,379,36,195,379,0.0,3.0,fair,1918.0,0,06.2014,1059.0
7968,3,2.25,2.0,166,208,0,165,208,0.0,4.0,fair,1975.0,0,04.2015,535.0
627,3,1.75,1.0,177,871,53,256,871,1.0,4.0,fair,1941.0,0,04.2015,1291.0
16269,2,1.75,1.0,160,537,80,156,537,0.0,3.0,fair,1948.0,2002,04.2015,822.0
5865,3,1.5,1.0,129,4483,0,134,4483,0.0,3.0,fair,1922.0,2013,05.2014,340.0
5262,4,2.5,2.0,143,185,0,143,185,0.0,3.0,fair,2014.0,0,09.2014,545.0
10462,4,2.25,1.0,177,1017,46,158,1017,0.0,4.0,fair,1959.0,0,09.2014,359.0
8970,3,2.0,1.0,162,1672,47,162,1672,0.0,3.0,fair,1989.0,0,08.2014,501.0
9997,4,1.0,1.5,144,441,0,123,441,0.0,3.0,fair,1919.0,0,08.2014,660.0
3296,4,2.75,2.0,222,681,0,184,681,0.0,3.0,fair,1989.0,0,07.2014,349.0
1402,2,1.0,1.0,85,433,0,83,433,0.0,5.0,fair,1942.0,0,09.2014,346.0
894,3,2.0,2.0,114,124,20,117,124,0.0,3.0,fair,2003.0,0,08.2014,258.0
9356,2,1.0,1.0,76,609,0,152,609,,,,1949.0,2012,08.2014,458.0
18967,3,2.5,2.0,209,678,0,199,678,0.0,3.0,fair,1994.0,0,06.2014,382.0
1214,4,2.0,2.0,256,2567,89,231,2567,0.0,4.0,fair,1978.0,0,11.2014,619.0
14485,3,1.75,1.0,124,5908,0,181,5908,0.0,4.0,fair,1963.0,0,04.2015,514.0
19594,4,2.5,2.0,348,20300,0,236,20300,0.0,3.0,fair,1991.0,0,03.2015,898.0
20838,6,5.25,2.0,572,2554,197,393,2554,0.0,3.0,good,2007.0,0,08.2014,1579.0
11190,3,2.0,1.0,135,829,0,190,829,0.0,3.0,fair,1998.0,0,11.2014,341.0
14883,3,2.0,1.0,129,476,0,182,476,0.0,3.0,fair,1990.0,0,08.2014,369.0
10717,2,1.0,1.0,144,427,46,144,427,0.0,4.0,fair,1941.0,0,11.2014,687.0
7387,4,3.25,3.0,347,657,0,347,657,2.0,3.0,good,1985.0,0,01.2015,2199.0
2617,3,1.0,1.0,111,697,0,94,697,0.0,3.0,fair,1905.0,1989,11.2014,260.0
17704,2,1.0,1.0,77,760,0,110,760,,,,1950.0,0,08.2014,405.0
19329,4,2.5,2.0,163,1059,0,176,1059,0.0,4.0,fair,1975.0,0,12.2014,299.0
1654,4,2.5,2.0,326,557,0,259,557,0.0,3.0,fair,2006.0,0,01.2015,408.0
1242,2,1.0,1.0,171,7608,0,237,7608,0.0,3.0,fair,1955.0,0,02.2015,464.0
3858,3,1.75,1.0,151,697,37,137,697,0.0,3.0,fair,1981.0,0,03.2015,430.0
20162,4,3.0,2.0,190,372,0,190,372,,,,,0,04.2015,458.0
20352,3,2.5,2.0,154,251,0,154,251,0.0,3.0,fair,2014.0,0,05.2014,326.0
3691,3,1.0,1.0,105,920,0,123,920,0.0,3.0,fair,1954.0,0,12.2014,222.0
12996,5,1.0,1.0,149,683,0,149,683,0.0,5.0,fair,1962.0,0,08.2014,322.0
15303,3,2.5,2.0,241,717,0,242,717,0.0,3.0,fair,1988.0,0,06.2014,1002.0
11859,2,1.0,1.0,103,366,34,148,366,0.0,5.0,fair,1916.0,0,11.2014,508.0
1163,6,4.5,1.5,273,697,0,187,697,0.0,4.0,fair,1966.0,0,09.2014,597.0
11956,3,1.0,1.0,89,1419,0,179,1419,0.0,4.0,fair,1963.0,0,09.2014,249.0
14752,5,3.5,2.0,284,823,0,249,823,0.0,3.0,fair,1989.0,0,04.2015,749.0
3076,5,3.25,1.0,286,1244,79,261,1244,2.0,4.0,fair,,0,03.2015,1393.0
13367,4,1.0,1.5,129,344,0,133,344,0.0,4.0,fair,1926.0,0,11.2014,755.0
3603,3,1.5,2.0,174,307,0,169,307,2.0,3.0,fair,1906.0,0,11.2014,1155.0
6100,3,2.25,2.0,195,279,0,153,279,0.0,3.0,fair,1996.0,0,12.2014,613.0
16478,3,2.5,2.0,158,381,0,175,381,0.0,3.0,fair,1992.0,0,05.2014,767.0
4774,4,2.5,2.0,197,627,0,197,627,0.0,3.0,fair,1998.0,0,01.2015,340.0
2221,4,2.0,2.0,146,875,0,144,875,0.0,4.0,fair,1984.0,0,06.2014,291.0
2149,3,1.75,1.0,129,808,51,129,808,3.0,4.0,fair,1912.0,0,05.2014,348.0
13337,3,2.5,2.0,187,258,58,143,258,0.0,3.0,fair,2014.0,0,08.2014,573.0
306,4,2.75,1.0,167,720,37,167,720,0.0,4.0,fair,1965.0,0,04.2015,681.0
2211,3,1.0,1.0,106,465,0,106,465,0.0,3.0,fair,1960.0,0,05.2014,341.0
21155,4,2.5,2.0,251,541,0,238,541,0.0,3.0,fair,2013.0,0,10.2014,334.0
5270,4,2.5,2.0,228,5146,0,254,5146,0.0,3.0,fair,1994.0,0,06.2014,768.0
3949,4,3.25,2.0,350,91324,0,213,91324,0.0,3.0,fair,1992.0,0,09.2014,1236.0
7921,4,2.5,2.0,283,672,0,240,672,0.0,3.0,fair,1989.0,0,09.2014,786.0
5230,2,1.0,1.0,76,279,0,138,279,,,,1924.0,0,02.2015,659.0
18283,2,1.5,2.0,77,115,0,150,115,0.0,3.0,fair,2005.0,0,02.2015,526.0
8400,3,2.5,2.0,97,246,30,143,246,0.0,3.0,fair,2004.0,0,05.2014,260.0
4518,3,1.0,1.0,111,615,0,114,615,0.0,4.0,fair,,0,05.2015,322.0
9870,3,2.0,1.5,241,348,74,227,348,0.0,5.0,fair,1904.0,0,09.2014,1096.0
20570,2,2.5,2.0,119,98,19,147,98,0.0,3.0,fair,2009.0,0,09.2014,717.0
9618,4,2.0,1.0,219,557,102,160,557,,,,1939.0,0,06.2014,904.0
14022,3,2.0,1.0,154,769,0,154,769,0.0,3.0,fair,1949.0,0,05.2014,470.0
2078,3,1.0,1.0,129,1128,0,96,1128,0.0,4.0,fair,,0,07.2014,246.0
10836,4,2.5,2.0,350,3259,0,372,3259,0.0,3.0,fair,1989.0,0,06.2014,1177.0
2809,3,2.5,2.0,203,454,0,203,454,0.0,3.0,fair,1999.0,0,06.2014,623.0
10528,4,2.5,2.0,215,1303,0,224,1303,0.0,3.0,fair,1991.0,0,05.2014,582.0
10196,5,1.5,1.5,158,669,0,136,669,0.0,3.0,fair,1937.0,0,04.2015,678.0
10786,4,1.75,1.0,225,780,74,154,780,,,,1964.0,0,10.2014,433.0
10252,3,3.0,2.0,171,474,0,195,474,2.0,5.0,fair,1947.0,0,10.2014,631.0
8079,4,2.75,1.5,204,11372,0,159,11372,0.0,3.0,fair,1971.0,0,02.2015,647.0
15040,2,0.75,1.0,72,5181,0,151,5181,0.0,4.0,fair,1945.0,0,10.2014,247.0
5164,4,1.0,1.0,177,790,65,134,790,0.0,3.0,fair,,0,08.2014,334.0
1964,3,2.0,2.0,124,527,0,120,527,0.0,3.0,fair,1994.0,0,11.2014,312.0
9755,4,1.75,1.0,158,725,54,145,725,0.0,5.0,fair,1981.0,0,05.2014,432.0
6398,4,2.75,1.0,290,1861,106,309,1861,2.0,4.0,fair,1954.0,1997,03.2015,1957.0
15974,4,2.25,2.0,178,1078,0,171,1078,0.0,4.0,fair,1967.0,0,12.2014,402.0
15107,3,2.0,1.0,103,810,0,129,810,0.0,4.0,fair,1990.0,0,07.2014,291.0
7591,4,2.5,1.0,108,1487,0,146,1487,0.0,4.0,fair,1989.0,0,08.2014,514.0
17900,3,2.0,2.0,171,557,11,129,557,0.0,5.0,fair,1946.0,0,07.2014,963.0
14272,3,2.5,2.0,242,670,0,218,670,0.0,3.0,fair,1989.0,0,06.2014,588.0
5850,4,4.25,3.0,439,1951,0,280,1951,4.0,5.0,good,1971.0,0,04.2015,1889.0
20727,3,2.5,2.0,200,15014,76,223,15014,0.0,3.0,fair,1995.0,0,05.2015,635.0
13861,4,2.25,1.0,346,1151,173,295,1151,2.0,5.0,fair,1970.0,0,06.2014,1084.0
19088,4,2.5,2.0,351,2195,0,313,2195,0.0,3.0,fair,1997.0,0,08.2014,1192.0
2972,3,2.5,2.0,177,742,0,246,742,0.0,3.0,fair,1993.0,0,07.2014,538.0
5296,2,1.0,1.5,116,344,0,133,344,,,,1926.0,0,03.2015,644.0
21024,5,3.5,2.0,418,936,85,418,936,,,,2013.0,0,03.2015,1077.0
2257,3,2.5,1.0,134,719,41,156,719,0.0,4.0,fair,1983.0,0,05.2014,328.0
10300,2,1.0,1.0,70,598,0,137,598,0.0,4.0,fair,1934.0,0,10.2014,418.0
2131,4,2.5,2.0,184,619,0,184,619,0.0,4.0,fair,1974.0,0,07.2014,573.0
16488,5,3.0,1.0,343,953,151,294,953,4.0,4.0,fair,1967.0,0,10.2014,1393.0
7559,3,2.5,2.0,160,372,0,165,372,0.0,3.0,fair,1994.0,0,05.2014,662.0
14455,5,1.5,1.0,190,1094,94,145,1094,0.0,4.0,fair,,0,10.2014,355.0
7794,5,2.5,1.5,253,465,111,112,465,,,,1939.0,0,12.2014,718.0
12005,4,1.75,2.0,377,511,130,308,511,,,,,0,07.2014,1610.0
11004,3,1.75,2.0,170,929,0,137,929,0.0,4.0,fair,1913.0,1964,08.2014,446.0
8858,4,1.5,2.0,165,743,65,163,743,0.0,4.0,fair,1900.0,1996,02.2015,247.0
6179,4,2.5,1.0,201,292,100,153,292,0.0,3.0,fair,1940.0,0,09.2014,805.0
13384,3,1.5,1.0,174,3908,0,174,3908,0.0,3.0,fair,1953.0,0,10.2014,353.0
12171,3,2.5,2.0,148,314,0,169,314,0.0,3.0,fair,2000.0,0,08.2014,371.0
16114,3,2.0,1.0,160,11898,0,219,11898,0.0,3.0,fair,1994.0,0,08.2014,529.0
17751,3,1.0,1.0,81,483,0,95,483,0.0,5.0,fair,1969.0,0,03.2015,268.0
250,3,2.0,1.0,168,670,53,163,670,0.0,4.0,fair,1978.0,0,09.2014,322.0
13088,4,2.0,1.0,234,557,104,147,557,,,,1921.0,2007,05.2014,1084.0
8305,5,3.5,2.0,319,638,56,339,638,0.0,3.0,fair,,0,11.2014,586.0
11155,3,2.5,1.0,146,475,45,146,475,0.0,3.0,fair,1996.0,0,01.2015,317.0
15188,3,2.25,2.0,151,1144,0,189,1144,0.0,3.0,fair,1987.0,0,11.2014,586.0
3590,4,2.5,1.0,236,1031,0,145,1031,0.0,5.0,fair,1957.0,0,09.2014,780.0
2541,3,2.5,2.0,228,333,0,231,333,0.0,3.0,fair,2008.0,0,05.2015,684.0
17629,4,2.75,2.0,309,849,0,222,849,,,,1995.0,0,06.2014,1356.0
11066,2,1.0,1.0,79,465,0,85,465,0.0,3.0,fair,1907.0,0,05.2015,369.0
17144,3,1.5,1.0,119,439,40,119,439,0.0,4.0,fair,1941.0,0,04.2015,576.0
20258,4,2.5,2.0,231,525,0,276,525,0.0,3.0,fair,2014.0,0,08.2014,965.0
21234,5,2.5,2.0,242,398,0,151,398,0.0,3.0,fair,2014.0,0,08.2014,960.0
4173,5,2.5,1.0,252,1393,92,295,1393,0.0,3.0,fair,1959.0,0,02.2015,1475.0
10905,3,2.0,1.0,158,785,0,125,785,0.0,3.0,fair,1996.0,0,10.2014,303.0
4875,4,2.25,2.0,198,666,0,177,666,0.0,4.0,fair,1964.0,0,04.2015,735.0
19605,3,3.25,2.0,208,465,65,167,465,0.0,3.0,fair,1989.0,0,04.2015,346.0
12219,4,2.0,1.5,197,808,0,160,808,0.0,4.0,fair,1960.0,0,06.2014,309.0
19086,5,1.0,1.5,163,359,0,158,359,0.0,3.0,fair,1903.0,0,11.2014,960.0
19643,4,2.5,2.0,344,418,0,283,418,0.0,3.0,fair,2007.0,0,12.2014,805.0
15441,4,2.5,1.0,225,956,67,236,956,4.0,3.0,fair,1958.0,0,06.2014,941.0
20273,2,1.5,2.0,91,79,15,105,79,0.0,3.0,fair,2009.0,0,03.2015,468.0
1340,3,1.75,1.0,121,725,0,141,725,0.0,5.0,fair,1968.0,0,09.2014,552.0
66,4,2.5,2.0,253,1026,0,255,1026,0.0,3.0,fair,1989.0,0,09.2014,1208.0
11617,4,1.5,1.0,150,643,56,123,643,0.0,3.0,fair,,0,11.2014,340.0
726,2,1.75,1.0,134,528,0,123,528,,,,1978.0,0,06.2014,260.0
19463,3,2.25,1.0,225,2184,0,236,2184,0.0,4.0,fair,1969.0,0,10.2014,960.0
20132,3,2.5,3.0,119,178,0,135,178,,,,2009.0,0,10.2014,683.0
9172,4,3.0,1.5,247,427,78,218,427,0.0,3.0,fair,1906.0,2002,03.2015,1528.0
3489,1,1.0,1.0,98,704,0,132,704,,,,1947.0,0,12.2014,260.0
10969,4,2.5,2.0,188,404,27,151,404,0.0,5.0,fair,1943.0,0,07.2014,687.0
14165,4,3.0,1.0,201,483,78,136,483,0.0,3.0,fair,1978.0,0,10.2014,283.0
10612,3,2.0,2.0,107,65,33,98,65,0.0,3.0,fair,2000.0,0,04.2015,421.0
10727,3,2.25,1.0,140,564,33,140,564,0.0,4.0,fair,1985.0,0,12.2014,328.0
2522,4,2.5,2.0,239,1066,0,226,1066,0.0,3.0,fair,2008.0,0,12.2014,441.0
9361,3,3.25,3.0,131,116,0,131,116,0.0,3.0,fair,2005.0,0,06.2014,531.0
1588,3,2.0,1.0,178,706,0,206,706,0.0,4.0,fair,1972.0,0,10.2014,549.0
7566,4,3.5,1.0,314,752,157,176,752,1.0,5.0,fair,1952.0,0,09.2014,1065.0
16563,4,2.5,2.0,270,453,0,269,453,0.0,3.0,fair,2003.0,0,12.2014,452.0
15034,2,1.0,1.0,74,421,19,160,421,0.0,3.0,fair,1929.0,0,09.2014,408.0
16074,4,2.0,2.5,287,755,0,145,755,0.0,5.0,fair,1918.0,0,09.2014,1511.0
10185,3,2.5,2.0,252,533,0,253,533,0.0,3.0,fair,2003.0,0,02.2015,340.0
12737,3,2.25,1.0,203,20477,80,237,20477,0.0,4.0,fair,1976.0,0,04.2015,656.0
18405,4,3.0,1.0,223,310,111,141,310,0.0,4.0,fair,1964.0,0,05.2014,836.0
4150,2,1.0,1.0,75,424,0,138,424,0.0,3.0,fair,1928.0,0,08.2014,322.0
17860,4,2.5,1.0,214,1011,103,182,1011,,,,1961.0,0,08.2014,545.0
19585,2,1.5,2.0,99,111,0,99,111,,,,1999.0,0,06.2014,387.0
17201,5,2.25,1.0,214,1069,93,218,1069,0.0,3.0,fair,1963.0,0,09.2014,370.0
13020,4,2.5,1.0,313,781,105,296,781,0.0,5.0,fair,1962.0,0,01.2015,2849.0
6213,2,1.0,1.0,83,483,0,88,483,0.0,4.0,fair,1941.0,0,03.2015,371.0
4285,3,1.0,1.0,150,663,49,167,663,0.0,3.0,fair,1976.0,0,02.2015,266.0
6787,3,1.75,1.0,177,793,88,127,793,,,,1980.0,0,06.2014,291.0
11820,3,1.75,1.0,161,316,71,152,316,0.0,5.0,fair,1928.0,0,04.2015,830.0
1184,4,2.25,1.0,235,855,89,281,855,0.0,5.0,fair,,0,05.2014,1117.0
11471,5,2.25,2.0,304,1538,74,343,1538,2.0,5.0,fair,1968.0,0,09.2014,1462.0
7677,4,2.25,1.0,189,1076,41,182,1076,0.0,4.0,fair,1967.0,0,06.2014,675.0
5502,3,1.75,1.5,170,476,0,197,476,2.0,5.0,fair,1903.0,0,05.2014,844.0
636,3,1.0,1.0,111,773,0,111,773,0.0,4.0,fair,1953.0,0,08.2014,265.0
18382,3,3.0,1.0,289,838,141,293,838,4.0,4.0,fair,1980.0,0,03.2015,1858.0
21368,4,3.75,2.0,404,740,0,203,740,0.0,3.0,fair,2013.0,0,06.2014,2558.0
13691,3,1.75,1.0,188,793,0,181,793,0.0,3.0,fair,1965.0,0,12.2014,501.0
9021,3,2.25,2.0,164,167,40,107,167,0.0,3.0,fair,1983.0,0,09.2014,545.0
19159,3,2.0,2.0,143,670,0,139,670,0.0,4.0,fair,1984.0,0,11.2014,312.0
1332,4,2.5,1.0,226,1103,78,226,1103,0.0,5.0,fair,1968.0,0,09.2014,749.0
18676,3,1.75,1.0,164,1056,0,206,1056,0.0,5.0,fair,1959.0,0,11.2014,563.0
15495,4,2.0,1.0,137,689,0,129,689,0.0,3.0,fair,1967.0,0,10.2014,309.0
15696,3,2.5,2.0,353,1214,99,277,1214,0.0,3.0,fair,1994.0,0,03.2015,557.0
10483,3,1.0,1.0,97,743,0,109,743,0.0,4.0,fair,1956.0,0,01.2015,309.0
2528,3,2.0,2.5,254,1456,0,190,1456,3.0,3.0,fair,1976.0,0,08.2014,700.0
15908,3,1.75,1.0,123,576,0,112,576,0.0,5.0,fair,1948.0,0,05.2014,387.0
8524,4,2.75,1.0,200,851,75,210,851,0.0,3.0,fair,1992.0,0,11.2014,396.0
671,4,2.5,1.0,158,593,79,128,593,,,,1940.0,0,09.2014,538.0
10047,2,1.0,1.0,66,372,0,89,372,0.0,3.0,fair,1909.0,0,07.2014,448.0
19304,3,1.0,1.0,116,727,0,121,727,0.0,3.0,fair,1967.0,0,03.2015,278.0
4352,2,2.0,2.0,99,60,33,99,60,0.0,3.0,fair,2008.0,0,03.2015,322.0
2943,4,3.5,1.5,244,319,92,178,319,,,,1984.0,0,05.2014,402.0
11094,3,1.75,1.0,293,860,72,255,860,1.0,3.0,fair,1970.0,0,10.2014,557.0
13420,3,1.5,1.0,123,715,0,127,715,0.0,4.0,fair,1959.0,0,07.2014,340.0
17496,3,2.0,1.5,166,732,0,166,732,0.0,3.0,fair,,0,12.2014,319.0
17166,3,1.0,1.0,154,892,0,188,892,0.0,3.0,fair,1963.0,0,10.2014,446.0
20143,4,3.5,3.0,291,465,0,181,465,0.0,3.0,fair,2014.0,0,08.2014,1251.0
8565,4,1.75,1.0,224,780,75,172,780,0.0,3.0,fair,1978.0,0,10.2014,535.0
8910,4,3.0,2.0,414,635,123,291,635,0.0,3.0,fair,1955.0,2007,07.2014,2366.0
4823,4,2.75,1.0,190,368,81,134,368,0.0,4.0,fair,1986.0,0,05.2014,594.0
16784,3,1.0,1.0,80,653,0,126,653,0.0,3.0,fair,,0,08.2014,433.0
4142,4,1.75,1.0,182,780,0,193,780,0.0,4.0,fair,1967.0,0,03.2015,322.0
18660,3,2.25,1.5,173,372,78,110,372,,,,1920.0,0,11.2014,708.0
3588,4,2.25,1.5,206,390,85,188,390,,,,1932.0,0,04.2015,1068.0
18461,5,3.5,2.0,325,943,86,273,943,0.0,3.0,fair,1996.0,0,06.2014,1121.0
12748,4,3.5,2.0,283,652,93,202,652,,,,1984.0,0,11.2014,929.0
16270,4,3.0,2.0,261,557,0,259,557,0.0,3.0,fair,2007.0,0,04.2015,563.0
10455,4,2.25,1.0,234,743,78,214,743,2.0,3.0,fair,1970.0,0,09.2014,514.0
20973,4,3.5,1.0,437,946,190,350,946,2.0,3.0,good,2002.0,0,11.2014,1538.0
3792,3,2.5,1.0,203,792,40,191,792,0.0,3.0,fair,1991.0,0,05.2015,869.0
17689,5,1.75,2.0,301,3206,51,246,3206,0.0,4.0,fair,1963.0,0,05.2015,749.0
4419,2,1.0,1.0,118,557,0,164,557,0.0,3.0,fair,1939.0,0,03.2015,526.0
5232,3,2.0,1.0,138,285,67,123,285,0.0,5.0,fair,1912.0,0,08.2014,543.0
20678,2,2.25,2.0,150,183,0,181,183,0.0,4.0,fair,1979.0,0,03.2015,363.0
6813,3,1.5,1.0,111,847,19,152,847,0.0,3.0,fair,1963.0,0,03.2015,251.0
4601,2,1.0,1.0,91,383,14,164,383,0.0,3.0,fair,1950.0,2014,07.2014,662.0
1063,3,1.0,1.0,95,1677,0,163,1677,,,,1969.0,0,08.2014,495.0
9019,3,1.75,1.0,127,622,0,110,622,0.0,3.0,fair,1940.0,2012,11.2014,631.0
7520,2,1.5,2.0,108,172,0,108,172,,,,1972.0,0,11.2014,284.0
18671,3,1.5,1.5,130,1380,0,125,1380,0.0,4.0,fair,1910.0,0,12.2014,474.0
684,4,1.0,1.5,132,453,0,103,453,0.0,3.0,fair,1930.0,0,10.2014,495.0
8462,4,2.0,1.5,130,709,0,130,709,0.0,5.0,fair,1930.0,0,10.2014,304.0
5394,2,2.25,1.0,177,10117,84,190,10117,0.0,4.0,fair,1972.0,0,05.2015,509.0
4030,3,3.5,2.0,135,101,23,138,101,0.0,3.0,fair,2007.0,0,04.2015,681.0
12463,2,2.5,2.0,263,802,0,296,802,0.0,3.0,fair,2001.0,0,12.2014,985.0
1362,3,2.25,2.0,216,1061,0,190,1061,0.0,4.0,fair,1984.0,0,04.2015,867.0
3845,4,2.75,1.0,255,1435,88,255,1435,0.0,3.0,fair,1978.0,0,04.2015,761.0
9282,4,2.5,1.0,260,548,106,240,548,0.0,3.0,fair,1963.0,0,05.2014,823.0
21343,3,1.5,1.0,240,4411,113,164,4411,0.0,3.0,fair,1953.0,0,09.2014,411.0
20887,5,2.5,2.0,236,474,0,130,474,0.0,3.0,fair,2014.0,0,12.2014,439.0
19707,3,2.25,3.0,273,604,0,156,604,0.0,3.0,fair,2014.0,0,01.2015,1096.0
20559,2,2.5,2.0,151,127,33,148,127,0.0,3.0,fair,2009.0,0,05.2014,365.0
10885,4,1.0,1.5,107,238,0,176,238,0.0,3.0,fair,1909.0,0,07.2014,600.0
21312,4,2.5,2.0,233,404,0,233,404,,,,2010.0,0,07.2014,607.0
19038,3,2.5,2.0,154,582,0,203,582,0.0,3.0,fair,2003.0,0,06.2014,353.0
